timestamp,plataforma,ms_reproducido,conn_country,ip_addr,cancion,artista,album,spotify_track_uri,episodio,podcast,spotify_episode_uri,motivo_inicio,motivo_fin,modo_aleatorio,saltada,offline,offline_timestamp,incognito_mode,fecha,anio,mes,dia,hora,dia_semana,minutos,tipo
2021-06-06 19:19:04+00:00,Windows 10 (10.0.19043; x64),6580,AR,186.4.107.37,Tell Me,Tinlicker,Tell Me (feat. Hero Baldwin),spotify:track:6gOR8xTSQWEMfEJa7r52k7,,,,clickrow,endplay,False,False,False,,False,2021-06-06,2021,6,6,19,Sunday,0.11,cancion
2021-06-06 19:20:27+00:00,Windows 10 (10.0.19043; x64),82530,AR,186.4.107.37,Say Something (Club Mix),Jay Pryor,Say Something (Club Mix),spotify:track:1z583dMOXZQ9mkOBgUzZVP,,,,clickrow,endplay,False,False,False,,False,2021-06-06,2021,6,6,19,Sunday,1.38,cancion
2021-06-06 19:20:39+00:00,Windows 10 (10.0.19043; x64),10760,AR,186.4.107.37,Keep Pushing,Alex Mills,Keep Pushing,spotify:track:2obQ3ll76uZthJa91RAKv4,,,,clickrow,endplay,False,False,False,,False,2021-06-06,2021,6,6,19,Sunday,0.18,cancion
2021-06-06 19:20:46+00:00,Windows 10 (10.0.19043; x64),7090,AR,186.4.107.37,Don't Give Up - Radio Edit,Nihil Young,Don't Give Up,spotify:track:3Ect3TlbUYwB0pwWUzCOv9,,,,clickrow,endplay,False,False,False,,False,2021-06-06,2021,6,6,19,Sunday,0.12,cancion
2021-06-06 19:20:54+00:00,Windows 10 (10.0.19043; x64),6180,AR,186.4.107.37,BED - KREAM Remix,Joel Corry,BED (The Remixes) [Pt.2],spotify:track:00XEHO3SunmqxXLVFbaN1u,,,,clickrow,endplay,False,False,False,,False,2021-06-06,2021,6,6,19,Sunday,0.1,cancion
2021-06-06 19:20:57+00:00,Windows 10 (10.0.19043; x64),2820,AR,186.4.107.37,Trippin',Giorgio Gee,Trippin',spotify:track:6AWlQ7Yx1ZNDwcR9JlZG33,,,,clickrow,endplay,False,False,False,,False,2021-06-06,2021,6,6,19,Sunday,0.05,cancion
2021-06-06 19:24:10+00:00,Windows 10 (10.0.19043; x64),193006,AR,186.4.107.37,Marea (we’ve lost dancing),Fred again..,Marea (we’ve lost dancing),spotify:track:1t0Jmqg1pKVBbxjQFZebeR,,,,clickrow,trackdone,False,False,False,,False,2021-06-06,2021,6,6,19,Sunday,3.22,cancion
2021-06-06 19:24:12+00:00,Windows 10 (10.0.19043; x64),1490,AR,186.4.107.37,Pieces,AVAION,Pieces,spotify:track:5H95n43z0KFcXGCEc0ewe1,,,,trackdone,endplay,False,False,False,,False,2021-06-06,2021,6,6,19,Sunday,0.02,cancion
2021-06-06 19:27:47+00:00,Windows 10 (10.0.19043; x64),215320,AR,186.4.107.37,Marea (we’ve lost dancing),Fred again..,Marea (we’ve lost dancing),spotify:track:1t0Jmqg1pKVBbxjQFZebeR,,,,clickrow,endplay,False,False,False,,False,2021-06-06,2021,6,6,19,Sunday,3.59,cancion
2021-06-06 19:31:45+00:00,Windows 10 (10.0.19043; x64),238346,AR,186.4.107.37,Marea (we’ve lost dancing),Fred again..,Marea (we’ve lost dancing),spotify:track:1t0Jmqg1pKVBbxjQFZebeR,,,,clickrow,trackdone,False,False,False,,False,2021-06-06,2021,6,6,19,Sunday,3.97,cancion
