timestamp,plataforma,ms_reproducido,conn_country,ip_addr,cancion,artista,album,spotify_track_uri,episodio,podcast,spotify_episode_uri,motivo_inicio,motivo_fin,modo_aleatorio,saltada,offline,offline_timestamp,incognito_mode,fecha,anio,mes,dia,hora,dia_semana,minutos,tipo
2024-03-15 06:14:29+00:00,android,184000,AR,186.4.104.12,Arise,Fractal Gates,The Light That Shines - Instrumental Version,spotify:track:2qsTc6jBTtAxEhAevNwGEN,,,,trackdone,endplay,True,True,False,1710483085,False,2024-03-15,2024,3,15,6,Friday,3.07,cancion
2024-03-15 06:15:47+00:00,android,77159,AR,186.4.104.12,Shadowed Waters,Ante-Inferno,Antediluvian Dreamscapes,spotify:track:10s80qTmQi9Bo0Vtjz7y5t,,,,trackdone,trackdone,True,False,False,1710483270,False,2024-03-15,2024,3,15,6,Friday,1.29,cancion
2024-03-15 06:17:04+00:00,android,76357,AR,186.4.104.12,Dead Leaves (Coda),Nostalghia,"Here, at the end of all things",spotify:track:7ehm9SxaiBLey5nOllTIwI,,,,trackdone,trackdone,True,False,False,1710483347,False,2024-03-15,2024,3,15,6,Friday,1.27,cancion
2024-03-15 06:18:30+00:00,android,85973,AR,186.4.104.12,Not sun nor man nor god,Watain,The Agony & Ecstasy of Watain,spotify:track:0s8On79EfohSTR9cjyZGk1,,,,trackdone,trackdone,True,False,False,1710483424,False,2024-03-15,2024,3,15,6,Friday,1.43,cancion
2024-03-15 06:24:17+00:00,android,346699,AR,186.4.104.12,Stein auf Stein,Aara,En Ergô Einai,spotify:track:1BMmkEMdvf1m1m6yQ6s9U7,,,,trackdone,trackdone,True,False,False,1710483510,False,2024-03-15,2024,3,15,6,Friday,5.78,cancion
2024-03-15 06:29:46+00:00,android,327450,AR,186.4.104.12,Desperate Souls - Original Mix,Enisum,Arpitanian Lands,spotify:track:1iuNEOecCyMIhvQD5UDQ5f,,,,trackdone,trackdone,True,False,False,1710483858,False,2024-03-15,2024,3,15,6,Friday,5.46,cancion
2024-03-15 06:33:39+00:00,android,234002,AR,186.4.104.12,Za viknom,Svrm,Rozpad,spotify:track:2lNb2r1FRIyMYRLaqFo6ND,,,,trackdone,trackdone,True,False,False,1710484186,False,2024-03-15,2024,3,15,6,Friday,3.9,cancion
2024-03-15 06:35:43+00:00,android,123024,AR,186.4.104.12,Magie et Sang,Warmoon Lord,Pure Cold Impurity,spotify:track:5KXN2Cl97AIHrPfJSNSY21,,,,trackdone,trackdone,True,False,False,1710484420,False,2024-03-15,2024,3,15,6,Friday,2.05,cancion
2024-03-15 06:41:01+00:00,android,317852,AR,186.4.104.12,Abandon,Nostalghia,Olvido,spotify:track:3EnjK0GZnWECIrcdLwBRd6,,,,trackdone,trackdone,True,False,False,1710484544,False,2024-03-15,2024,3,15,6,Friday,5.3,cancion
2024-03-15 06:44:35+00:00,android,213357,AR,186.4.104.12,The Salt Marsh,Doedsvangr,Serpents Ov Old,spotify:track:37AqqKRHokl5bhoe312hzn,,,,trackdone,trackdone,True,False,False,1710484862,False,2024-03-15,2024,3,15,6,Friday,3.56,cancion
